Date	Time	Open	High	Low	Close	TickVolume	Volume	Spread
2016.09.16	00:00:00	102.061	102.101	102.023	102.036	1439	548336000	11
2016.09.16	01:00:00	102.049	102.107	101.735	101.858	4121	2963987000	9
2016.09.16	02:00:00	101.859	102.019	101.839	101.981	3304	2185211000	9
2016.09.16	03:00:00	101.983	102.035	101.770	101.984	7259	4792463000	9
2016.09.16	04:00:00	101.984	102.095	101.893	102.062	5061	3928278000	9
2016.09.16	05:00:00	102.059	102.128	101.995	102.052	4655	3819108000	9
2016.09.16	06:00:00	102.050	102.090	101.907	101.982	4256	3834199000	9
2016.09.16	07:00:00	101.983	102.053	101.983	102.048	3578	3515780000	9
2016.09.16	08:00:00	102.046	102.084	101.991	102.064	3644	2954850000	9
2016.09.16	09:00:00	102.065	102.091	101.900	101.913	4869	5473448000	9
2016.09.16	10:00:00	101.912	101.982	101.872	101.908	7036	9686127000	9
2016.09.16	11:00:00	101.908	102.044	101.883	102.004	6164	7754155000	9
2016.09.16	12:00:00	102.004	102.046	101.936	101.947	4261	5493387000	9
2016.09.16	13:00:00	101.946	102.021	101.781	101.788	6258	7965554000	9
2016.09.16	14:00:00	101.789	101.894	101.769	101.868	5080	6392707000	9
2016.09.16	15:00:00	101.868	102.192	101.798	102.157	9177	10625814000	9
2016.09.16	16:00:00	102.156	102.211	101.981	102.082	8351	10019345000	9
2016.09.16	17:00:00	102.082	102.288	102.018	102.259	8441	10629270000	9
2016.09.16	18:00:00	102.259	102.411	102.197	102.372	6051	6339706000	9
2016.09.16	19:00:00	102.372	102.423	102.284	102.306	4973	5097205000	9
2016.09.16	20:00:00	102.307	102.390	102.271	102.387	5179	7918323000	9
2016.09.16	21:00:00	102.387	102.457	102.371	102.439	5217	6365041000	9
2016.09.16	22:00:00	102.437	102.438	102.272	102.308	4839	5297550000	9
2016.09.16	23:00:00	102.310	102.380	102.232	102.232	2278	2013311000	9
2016.09.19	00:00:00	102.112	102.304	102.104	102.225	1769	695900000	19
2016.09.19	01:00:00	102.229	102.265	102.181	102.243	4414	3719500000	13
2016.09.19	02:00:00	102.241	102.411	102.241	102.314	3912	3413670000	9
2016.09.19	03:00:00	102.317	102.369	102.172	102.235	5568	4589720000	9
2016.09.19	04:00:00	102.237	102.248	102.087	102.110	4566	3866289000	9
2016.09.19	05:00:00	102.107	102.147	102.014	102.063	3969	3658890000	9
2016.09.19	06:00:00	102.064	102.083	101.996	102.041	3624	3750665000	9
2016.09.19	07:00:00	102.041	102.054	101.992	102.041	3391	3374387000	9
2016.09.19	08:00:00	102.041	102.117	102.006	102.024	3889	4049138000	9
2016.09.19	09:00:00	102.024	102.139	102.012	102.136	4397	4250978000	9
2016.09.19	10:00:00	102.133	102.151	102.022	102.053	5251	4338080000	9
2016.09.19	11:00:00	102.051	102.074	101.694	101.842	6750	6067551000	9
2016.09.19	12:00:00	101.840	101.922	101.824	101.841	4408	4448011000	9
2016.09.19	13:00:00	101.840	101.867	101.758	101.820	3941	3814712000	9
2016.09.19	14:00:00	101.821	101.883	101.812	101.828	3665	3959290000	9
2016.09.19	15:00:00	101.828	101.831	101.682	101.770	5037	4359299000	9
2016.09.19	16:00:00	101.767	101.819	101.574	101.642	6118	6419812000	9
2016.09.19	17:00:00	101.641	101.791	101.601	101.767	6326	6076617000	9
2016.09.19	18:00:00	101.767	101.854	101.746	101.818	5902	6067498000	9
2016.09.19	19:00:00	101.817	101.818	101.719	101.731	4547	5115555000	9
2016.09.19	20:00:00	101.730	101.757	101.647	101.746	4418	4560124000	9
2016.09.19	21:00:00	101.746	101.815	101.733	101.805	3819	4460110000	9
2016.09.19	22:00:00	101.805	101.843	101.774	101.833	4385	4626690000	9
2016.09.19	23:00:00	101.832	101.918	101.789	101.917	2577	2464914000	9
2016.09.20	00:00:00	101.922	101.922	101.793	101.839	2793	1591413000	0
2016.09.20	01:00:00	101.834	101.881	101.805	101.831	2944	2130690000	9
2016.09.20	02:00:00	101.835	101.897	101.787	101.897	2491	1759048000	9
2016.09.20	03:00:00	101.898	101.952	101.786	101.867	6281	4865608000	9
2016.09.20	04:00:00	101.866	102.009	101.864	101.981	5042	3893466000	9
2016.09.20	05:00:00	101.981	102.060	101.852	101.919	4778	4237795000	9
2016.09.20	06:00:00	101.919	101.935	101.857	101.922	3493	3096374000	9
2016.09.20	07:00:00	101.922	101.936	101.746	101.771	4024	3683934000	9
2016.09.20	08:00:00	101.771	101.864	101.763	101.837	4868	4545072000	9
2016.09.20	09:00:00	101.839	101.851	101.531	101.540	5198	5920745000	9
2016.09.20	10:00:00	101.542	101.738	101.537	101.685	7444	9561132000	9
2016.09.20	11:00:00	101.685	101.764	101.621	101.741	5173	6068442000	9
2016.09.20	12:00:00	101.740	101.785	101.692	101.752	4471	5215883000	9
2016.09.20	13:00:00	101.752	101.918	101.745	101.902	4913	6225498000	9
2016.09.20	14:00:00	101.902	101.968	101.880	101.896	4207	5458899000	9
2016.09.20	15:00:00	101.896	101.910	101.768	101.849	5018	6736957000	9
2016.09.20	16:00:00	101.850	101.858	101.633	101.706	6190	7402595000	9
2016.09.20	17:00:00	101.707	101.723	101.609	101.693	6825	8030011000	9
2016.09.20	18:00:00	101.694	101.772	101.659	101.659	5252	5420440000	9
2016.09.20	19:00:00	101.661	101.770	101.660	101.665	4582	5228246000	9
2016.09.20	20:00:00	101.665	101.802	101.656	101.784	4000	5152784000	9
2016.09.20	21:00:00	101.784	101.867	101.749	101.843	4329	5738854000	9
2016.09.20	22:00:00	101.843	101.843	101.736	101.739	4164	4235200000	9
2016.09.20	23:00:00	101.740	101.746	101.699	101.714	2453	2831700000	9
2016.09.21	00:00:00	101.691	101.782	101.649	101.722	1689	1072950000	0
2016.09.21	01:00:00	101.726	101.742	101.686	101.716	2204	2050100000	10
2016.09.21	02:00:00	101.715	101.729	101.490	101.605	3445	2520177000	9
2016.09.21	03:00:00	101.605	101.788	101.582	101.731	5645	3077120000	9
2016.09.21	04:00:00	101.731	101.768	101.629	101.680	4897	3465080000	9
2016.09.21	05:00:00	101.680	101.680	101.178	101.514	6860	5363352000	9
2016.09.21	06:00:00	101.505	102.004	101.418	101.902	11251	6373672000	9
2016.09.21	07:00:00	101.902	102.670	101.000	102.605	16644	12244419000	9
2016.09.21	08:00:00	102.606	102.780	102.458	102.553	10082	6506974000	9
2016.09.21	09:00:00	102.549	102.656	102.163	102.235	9147	9076281000	9
2016.09.21	10:00:00	102.236	102.335	101.612	101.809	11153	12438469000	9
2016.09.21	11:00:00	101.809	101.894	101.691	101.820	7712	9860368000	9
2016.09.21	12:00:00	101.821	101.837	101.475	101.537	6136	7361562000	9
2016.09.21	13:00:00	101.538	101.551	101.309	101.455	7102	8898951000	9
2016.09.21	14:00:00	101.444	101.473	100.914	100.931	6568	6739387000	9
2016.09.21	15:00:00	100.933	100.943	100.599	100.705	9790	11012343000	9
2016.09.21	16:00:00	100.705	100.821	100.571	100.757	8909	10314687000	9
2016.09.21	17:00:00	100.759	100.892	100.642	100.643	7894	9720477000	9
2016.09.21	18:00:00	100.642	100.719	100.550	100.629	7502	7891272000	9
2016.09.21	19:00:00	100.628	100.726	100.533	100.715	6072	6235677000	9
2016.09.21	20:00:00	100.715	100.869	100.660	100.777	7467	7640889000	9
2016.09.21	21:00:00	100.777	100.993	100.351	100.497	15614	13543260000	9
2016.09.21	22:00:00	100.495	100.624	100.345	100.479	8990	9836323000	9
2016.09.21	23:00:00	100.479	100.539	100.294	100.319	3645	3366518000	9
2016.09.22	00:00:00	100.306	100.447	100.285	100.423	1891	986084000	0
2016.09.22	01:00:00	100.424	100.451	100.287	100.338	3909	3474047000	9
2016.09.22	02:00:00	100.338	100.399	100.241	100.390	4130	2876717000	9
2016.09.22	03:00:00	100.393	100.402	100.094	100.142	6276	3104035000	9
2016.09.22	04:00:00	100.142	100.394	100.116	100.394	4243	2496499000	9
2016.09.22	05:00:00	100.394	100.468	100.345	100.409	4028	2464235000	9
2016.09.22	06:00:00	100.407	100.422	100.363	100.387	2901	3070478000	9
2016.09.22	07:00:00	100.387	100.398	100.258	100.262	2880	2804955000	9
2016.09.22	08:00:00	100.261	100.401	100.192	100.382	3032	3079389000	9
2016.09.22	09:00:00	100.382	100.459	100.214	100.429	6558	7344759000	9
2016.09.22	10:00:00	100.428	100.713	100.349	100.646	7772	9577869000	9
2016.09.22	11:00:00	100.648	100.843	100.556	100.797	7230	7736845000	9
2016.09.22	12:00:00	100.797	100.863	100.620	100.716	6313	7467695000	9
2016.09.22	13:00:00	100.714	100.834	100.688	100.741	5137	6216044000	9
2016.09.22	14:00:00	100.742	100.802	100.659	100.750	4848	5542304000	9
2016.09.22	15:00:00	100.750	100.839	100.548	100.557	8158	9289279000	9
2016.09.22	16:00:00	100.558	100.873	100.526	100.840	7714	8431428000	9
2016.09.22	17:00:00	100.841	100.876	100.703	100.812	8487	9146997000	9
2016.09.22	18:00:00	100.811	100.908	100.760	100.805	5557	5350388000	9
2016.09.22	19:00:00	100.803	100.829	100.707	100.800	4786	5049720000	9
2016.09.22	20:00:00	100.801	100.808	100.710	100.785	5415	5265081000	9
2016.09.22	21:00:00	100.786	100.928	100.785	100.889	5049	5720243000	9
2016.09.22	22:00:00	100.889	100.891	100.770	100.789	3734	4081140000	9
2016.09.22	23:00:00	100.787	100.792	100.744	100.745	2352	1936980000	10
2016.09.23	00:00:00	100.736	100.813	100.734	100.775	1408	610400000	0
2016.09.23	01:00:00	100.781	100.867	100.759	100.820	3113	2612858000	11
2016.09.23	02:00:00	100.814	100.851	100.768	100.832	3671	2286178000	9
2016.09.23	03:00:00	100.834	101.176	100.690	101.016	8227	5039080000	9
2016.09.23	04:00:00	101.016	101.238	100.957	101.230	6768	4988300000	9
2016.09.23	05:00:00	101.229	101.231	101.073	101.108	5581	4848019000	9
2016.09.23	06:00:00	101.108	101.220	101.099	101.160	4856	4274741000	9
2016.09.23	07:00:00	101.161	101.196	101.049	101.098	4877	4685062000	9
2016.09.23	08:00:00	101.097	101.109	100.878	100.992	5750	5086739000	9
2016.09.23	09:00:00	100.992	101.001	100.763	100.877	7187	7667723000	9
2016.09.23	10:00:00	100.877	101.105	100.836	100.988	8204	9296466000	9
2016.09.23	11:00:00	100.987	100.998	100.844	100.960	6715	7530044000	9
2016.09.23	12:00:00	100.961	100.963	100.807	100.918	5593	6708460000	9
2016.09.23	13:00:00	100.918	100.923	100.670	100.675	7127	7643434000	9
2016.09.23	14:00:00	100.675	100.854	100.673	100.828	5303	6703437000	9
2016.09.23	15:00:00	100.827	100.837	100.701	100.814	5841	7146855000	9
2016.09.23	16:00:00	100.816	101.086	100.811	100.967	8490	10302626000	9
2016.09.23	17:00:00	100.967	101.115	100.921	100.960	7337	7777530000	9
2016.09.23	18:00:00	100.960	101.048	100.920	101.038	6507	7465609000	9
2016.09.23	19:00:00	101.040	101.058	100.953	100.981	5428	5882873000	9
2016.09.23	20:00:00	100.981	101.031	100.963	101.009	4665	5154266000	9
2016.09.23	21:00:00	101.009	101.106	100.994	101.076	4190	4730817000	9
2016.09.23	22:00:00	101.075	101.159	101.014	101.048	4504	4147028000	9
2016.09.23	23:00:00	101.047	101.067	100.865	100.865	1665	1515557000	9
2016.09.26	00:00:00	100.924	101.046	100.907	101.001	1030	1876650000	0
2016.09.26	01:00:00	101.001	101.025	100.972	100.989	968	1255838000	18
2016.09.26	02:00:00	100.989	101.014	100.843	100.909	1597	2864093000	18
2016.09.26	03:00:00	100.909	100.909	100.700	100.784	3640	7354616000	18
2016.09.26	04:00:00	100.784	100.851	100.708	100.827	3501	8454086000	18
2016.09.26	05:00:00	100.831	100.994	100.763	100.937	3308	7668660000	18
2016.09.26	06:00:00	100.937	101.009	100.859	100.882	2862	6358758000	18
2016.09.26	07:00:00	100.885	101.064	100.855	101.064	3470	8854575000	18
2016.09.26	08:00:00	101.064	101.070	100.815	100.860	3550	8343450000	18
2016.09.26	09:00:00	100.860	100.937	100.801	100.844	3566	7868640000	18
2016.09.26	10:00:00	100.845	100.855	100.510	100.610	8295	9218869000	9
2016.09.26	11:00:00	100.610	100.666	100.529	100.597	7501	7331950000	9
2016.09.26	12:00:00	100.597	100.605	100.425	100.501	5789	6812852000	9
2016.09.26	13:00:00	100.502	100.517	100.362	100.401	5839	6261180000	9
2016.09.26	14:00:00	100.400	100.470	100.345	100.416	5620	6408120000	9
2016.09.26	15:00:00	100.416	100.522	100.403	100.514	5628	7490060000	9
2016.09.26	16:00:00	100.514	100.550	100.311	100.386	6621	8523126000	9
2016.09.26	17:00:00	100.382	100.522	100.333	100.400	6855	7611132000	9
2016.09.26	18:00:00	100.399	100.441	100.283	100.341	6343	6718896000	9
2016.09.26	19:00:00	100.341	100.388	100.280	100.336	5721	6125309000	9
2016.09.26	20:00:00	100.335	100.343	100.244	100.307	4195	4410430000	9
2016.09.26	21:00:00	100.309	100.394	100.281	100.342	4139	3870998000	9
2016.09.26	22:00:00	100.339	100.353	100.249	100.263	3910	3669300000	9
2016.09.26	23:00:00	100.264	100.325	100.244	100.318	1841	1581300000	9
2016.09.27	00:00:00	100.298	100.346	100.282	100.299	1379	750984000	9
2016.09.27	01:00:00	100.299	100.354	100.274	100.320	2929	2389250000	9
2016.09.27	02:00:00	100.320	100.391	100.314	100.375	3202	2089248000	9
2016.09.27	03:00:00	100.380	100.466	100.081	100.327	8473	5317203000	9
2016.09.27	04:00:00	100.329	100.855	100.226	100.743	9894	6464233000	9
2016.09.27	05:00:00	100.742	100.866	100.614	100.629	8208	6412441000	9
2016.09.27	06:00:00	100.628	100.883	100.628	100.775	7204	6272982000	9
2016.09.27	07:00:00	100.775	100.840	100.698	100.733	5545	4764447000	9
2016.09.27	08:00:00	100.732	100.844	100.691	100.834	5424	5193975000	9
2016.09.27	09:00:00	100.834	100.983	100.736	100.802	6580	7548963000	9
2016.09.27	10:00:00	100.805	100.814	100.478	100.529	8562	9738146000	9
2016.09.27	11:00:00	100.531	100.639	100.444	100.544	7503	9287971000	9
2016.09.27	12:00:00	100.545	100.560	100.313	100.438	6727	7247271000	9
2016.09.27	13:00:00	100.437	100.468	100.349	100.387	4192	4751567000	9
2016.09.27	14:00:00	100.387	100.409	100.259	100.289	5639	7022505000	9
2016.09.27	15:00:00	100.288	100.400	100.231	100.274	8032	9850463000	9
2016.09.27	16:00:00	100.274	100.457	100.186	100.442	10093	12162823000	9
2016.09.27	17:00:00	100.442	100.504	100.293	100.322	9890	12083103000	9
2016.09.27	18:00:00	100.323	100.495	100.316	100.345	7282	8110433000	9
2016.09.27	19:00:00	100.344	100.424	100.329	100.364	5456	6072297000	9
2016.09.27	20:00:00	100.364	100.406	100.262	100.290	4475	4684227000	9
2016.09.27	21:00:00	100.290	100.317	100.230	100.276	4067	4199149000	9
2016.09.27	22:00:00	100.275	100.366	100.261	100.344	3416	4455996000	9
2016.09.27	23:00:00	100.343	100.420	100.328	100.413	1906	1679649000	10
2016.09.28	00:00:00	100.403	100.450	100.373	100.397	1496	966987000	0
2016.09.28	01:00:00	100.392	100.419	100.353	100.365	2871	2744350000	9
2016.09.28	02:00:00	100.365	100.499	100.256	100.488	4200	2810971000	9
2016.09.28	03:00:00	100.491	100.606	100.407	100.543	8104	6201155000	9
2016.09.28	04:00:00	100.543	100.658	100.476	100.646	6631	5311945000	9
2016.09.28	05:00:00	100.646	100.646	100.506	100.546	4451	3659449000	9
2016.09.28	06:00:00	100.544	100.633	100.519	100.561	4204	3528796000	9
2016.09.28	07:00:00	100.560	100.700	100.560	100.653	3969	2901394000	9
2016.09.28	08:00:00	100.652	100.668	100.561	100.599	4091	3586148000	9
2016.09.28	09:00:00	100.599	100.646	100.520	100.558	5498	5337663000	9
2016.09.28	10:00:00	100.554	100.784	100.548	100.747	7709	9514021000	9
2016.09.28	11:00:00	100.748	100.813	100.711	100.764	6666	8466863000	9
2016.09.28	12:00:00	100.764	100.772	100.636	100.667	5194	7729724000	9
2016.09.28	13:00:00	100.668	100.759	100.637	100.716	3881	5099167000	9
2016.09.28	14:00:00	100.716	100.737	100.579	100.580	4108	5987039000	9
2016.09.28	15:00:00	100.579	100.661	100.536	100.587	4781	5739330000	9
2016.09.28	16:00:00	100.586	100.686	100.490	100.577	6037	7156203000	9
2016.09.28	17:00:00	100.576	100.734	100.446	100.667	8179	9404745000	9
2016.09.28	18:00:00	100.665	100.732	100.508	100.568	7784	7842806000	9
2016.09.28	19:00:00	100.568	100.611	100.534	100.576	5808	6321469000	9
2016.09.28	20:00:00	100.575	100.644	100.554	100.592	4752	4873729000	9
2016.09.28	21:00:00	100.592	100.802	100.569	100.747	8413	8158272000	9
2016.09.28	22:00:00	100.746	100.788	100.619	100.650	5304	5583199000	9
2016.09.28	23:00:00	100.649	100.732	100.649	100.670	2414	1890700000	9
2016.09.29	00:00:00	100.664	100.749	100.644	100.716	3623	1902087000	0
2016.09.29	01:00:00	100.716	100.805	100.694	100.793	3876	2597450000	9
2016.09.29	02:00:00	100.792	101.011	100.754	100.940	5341	3539591000	9
2016.09.29	03:00:00	100.944	101.166	100.904	101.127	6953	5229090000	9
2016.09.29	04:00:00	101.129	101.409	101.072	101.380	8625	5924980000	9
2016.09.29	05:00:00	101.386	101.387	101.286	101.346	4695	3825836000	9
2016.09.29	06:00:00	101.346	101.383	101.289	101.358	4144	3527545000	9
2016.09.29	07:00:00	101.358	101.490	101.330	101.416	5335	4142738000	9
2016.09.29	08:00:00	101.417	101.631	101.394	101.616	6724	5019603000	9
2016.09.29	09:00:00	101.614	101.746	101.475	101.559	7686	7255065000	9
2016.09.29	10:00:00	101.560	101.601	101.438	101.516	6289	7640957000	9
2016.09.29	11:00:00	101.518	101.536	101.418	101.466	5800	7066819000	9
2016.09.29	12:00:00	101.467	101.538	101.348	101.394	5882	7199348000	9
2016.09.29	13:00:00	101.394	101.472	101.358	101.440	5435	6900002000	9
2016.09.29	14:00:00	101.439	101.495	101.422	101.466	4280	5879540000	9
2016.09.29	15:00:00	101.464	101.781	101.416	101.728	6868	8632130000	9
2016.09.29	16:00:00	101.728	101.835	101.547	101.601	7601	8711241000	9
2016.09.29	17:00:00	101.600	101.672	101.465	101.620	9401	10835236000	9
2016.09.29	18:00:00	101.619	101.649	101.449	101.476	7719	7744335000	9
2016.09.29	19:00:00	101.476	101.510	101.087	101.140	8022	7255249000	9
2016.09.29	20:00:00	101.140	101.140	100.833	100.907	11080	10345461000	9
2016.09.29	21:00:00	100.909	101.168	100.900	101.060	9754	11503300000	9
2016.09.29	22:00:00	101.056	101.116	100.987	101.042	7653	9556200000	9
2016.09.29	23:00:00	101.042	101.102	101.008	101.008	2131	2106990000	9
2016.09.30	00:00:00	100.998	101.141	100.968	101.088	1886	1169535000	9
2016.09.30	01:00:00	101.086	101.187	101.075	101.180	2986	2388050000	9
2016.09.30	02:00:00	101.180	101.244	101.129	101.193	3764	2621589000	9
2016.09.30	03:00:00	101.193	101.228	100.991	101.088	7945	6543142000	9
2016.09.30	04:00:00	101.090	101.197	100.970	101.088	7036	5618600000	9
2016.09.30	05:00:00	101.087	101.173	100.913	101.151	7931	6617825000	9
2016.09.30	06:00:00	101.150	101.777	101.140	101.380	8862	7172879000	9
2016.09.30	07:00:00	101.381	101.471	101.146	101.176	6665	6164433000	9
2016.09.30	08:00:00	101.176	101.258	101.083	101.083	6136	5944414000	9
2016.09.30	09:00:00	101.083	101.097	100.750	100.867	8930	8472788000	9
2016.09.30	10:00:00	100.868	100.936	100.741	100.894	9592	11802608000	9
2016.09.30	11:00:00	100.893	101.099	100.847	101.019	7142	8639781000	9
2016.09.30	12:00:00	101.019	101.200	100.958	101.139	6916	7280419000	9
2016.09.30	13:00:00	101.138	101.158	101.039	101.137	6029	5949221000	9
2016.09.30	14:00:00	101.141	101.307	101.134	101.282	5842	5920783000	9
2016.09.30	15:00:00	101.280	101.362	101.112	101.145	7011	6556920000	9
2016.09.30	16:00:00	101.143	101.368	101.117	101.211	8937	7404164000	9
2016.09.30	17:00:00	101.211	101.405	101.204	101.258	10636	10097412000	9
2016.09.30	18:00:00	101.260	101.367	101.147	101.220	10670	9443627000	9
2016.09.30	19:00:00	101.222	101.440	101.196	101.424	7537	6920255000	9
2016.09.30	20:00:00	101.423	101.447	101.355	101.436	5335	5140591000	9
2016.09.30	21:00:00	101.436	101.443	101.356	101.405	5072	4466994000	9
2016.09.30	22:00:00	101.405	101.406	101.336	101.403	6384	7100228000	9
2016.09.30	23:00:00	101.403	101.423	101.262	101.322	2319	1931076000	9
2016.10.03	00:00:00	101.208	101.392	101.125	101.316	982	976806000	0
2016.10.03	01:00:00	101.304	101.469	101.304	101.468	3721	3200047000	9
2016.10.03	02:00:00	101.469	101.584	101.353	101.531	3316	2577690000	9
2016.10.03	03:00:00	101.530	101.604	101.297	101.306	6464	4143940000	9
2016.10.03	04:00:00	101.306	101.668	101.207	101.386	6460	3878849000	9
2016.10.03	05:00:00	101.385	101.500	101.354	101.417	4045	2582001000	9
2016.10.03	06:00:00	101.416	101.484	101.383	101.424	3992	3293410000	9
2016.10.03	07:00:00	101.423	101.434	101.341	101.343	3692	3232618000	9
2016.10.03	08:00:00	101.342	101.504	101.330	101.473	4155	3721928000	9
2016.10.03	09:00:00	101.475	101.489	101.271	101.323	5356	3937720000	9
2016.10.03	10:00:00	101.320	101.391	101.240	101.386	6021	6006377000	9
2016.10.03	11:00:00	101.384	101.448	101.321	101.403	5396	5695385000	9
2016.10.03	12:00:00	101.403	101.436	101.366	101.385	4232	4654000000	9
2016.10.03	13:00:00	101.384	101.391	101.297	101.336	3247	2905309000	9
2016.10.03	14:00:00	101.336	101.412	101.317	101.374	3321	2786798000	9
2016.10.03	15:00:00	101.374	101.396	101.302	101.351	4081	4455436000	9
2016.10.03	16:00:00	101.351	101.450	101.301	101.429	5496	5754718000	9
2016.10.03	17:00:00	101.460	101.652	101.391	101.614	9728	10451017000	9
2016.10.03	18:00:00	101.614	101.631	101.488	101.541	7393	6956485000	9
2016.10.03	19:00:00	101.542	101.566	101.511	101.525	5364	5548968000	9
2016.10.03	20:00:00	101.525	101.581	101.521	101.558	4175	4482237000	9
2016.10.03	21:00:00	101.557	101.585	101.526	101.579	4312	3925240000	9
2016.10.03	22:00:00	101.584	101.602	101.530	101.585	3523	3654385000	9
2016.10.03	23:00:00	101.586	101.648	101.579	101.632	1965	1750167000	9
2016.10.04	00:00:00	101.632	101.656	101.566	101.622	1531	1947827000	0
2016.10.04	01:00:00	101.625	101.681	101.602	101.667	3103	2292748000	9
2016.10.04	02:00:00	101.667	101.852	101.652	101.833	4256	2644400000	9
2016.10.04	03:00:00	101.831	102.077	101.813	102.015	7392	5327414000	9
2016.10.04	04:00:00	102.015	102.207	101.933	102.144	6978	5047022000	9
2016.10.04	05:00:00	102.144	102.387	102.131	102.244	7279	5755796000	9
2016.10.04	06:00:00	102.244	102.261	102.095	102.111	5693	4895359000	9
2016.10.04	07:00:00	102.111	102.267	102.098	102.201	4721	4343849000	9
2016.10.04	08:00:00	102.201	102.245	102.031	102.209	5493	4913504000	9
2016.10.04	09:00:00	102.209	102.399	102.209	102.324	7002	7071098000	9
2016.10.04	10:00:00	102.325	102.490	102.262	102.392	7762	7279913000	9
2016.10.04	11:00:00	102.392	102.444	102.283	102.337	6430	7073714000	9
2016.10.04	12:00:00	102.335	102.418	102.280	102.378	6626	6174605000	9
2016.10.04	13:00:00	102.378	102.468	102.351	102.417	4982	4250432000	9
2016.10.04	14:00:00	102.417	102.544	102.377	102.534	4763	5039914000	9
2016.10.04	15:00:00	102.533	102.593	102.434	102.477	7208	6641123000	9
2016.10.04	16:00:00	102.477	102.662	102.469	102.661	7587	6947827000	9
2016.10.04	17:00:00	102.661	102.871	102.611	102.858	11145	11573773000	9
2016.10.04	18:00:00	102.859	102.862	102.615	102.646	13391	14330987000	9
2016.10.04	19:00:00	102.645	102.961	102.645	102.944	10649	11795901000	9
2016.10.04	20:00:00	102.943	102.962	102.650	102.721	7992	8544327000	9
2016.10.04	21:00:00	102.723	102.844	102.716	102.802	5652	5881324000	9
2016.10.04	22:00:00	102.802	102.870	102.736	102.849	5202	6326031000	9
2016.10.04	23:00:00	102.848	102.920	102.818	102.905	2638	2622906000	9
2016.10.05	00:00:00	102.882	102.906	102.839	102.890	1406	853899000	0
2016.10.05	01:00:00	102.891	102.908	102.791	102.830	3697	2554290000	9
2016.10.05	02:00:00	102.830	102.928	102.803	102.867	3878	2328068000	9
2016.10.05	03:00:00	102.865	102.867	102.664	102.771	6052	4294603000	9
2016.10.05	04:00:00	102.771	102.862	102.705	102.850	6093	5412388000	9
2016.10.05	05:00:00	102.850	102.918	102.791	102.883	5409	4605842000	9
2016.10.05	06:00:00	102.883	102.909	102.755	102.790	4320	3775000000	9
2016.10.05	07:00:00	102.789	102.892	102.756	102.872	4330	3907180000	9
2016.10.05	08:00:00	102.873	102.910	102.797	102.900	4165	3574471000	9
2016.10.05	09:00:00	102.899	102.994	102.826	102.994	7074	6704531000	9
2016.10.05	10:00:00	102.994	103.005	102.724	102.780	8648	8053685000	9
2016.10.05	11:00:00	102.779	102.890	102.779	102.863	5781	5585998000	9
2016.10.05	12:00:00	102.863	103.155	102.863	103.074	7471	6922568000	9
2016.10.05	13:00:00	103.073	103.163	103.035	103.118	5175	4734330000	9
2016.10.05	14:00:00	103.118	103.144	103.027	103.056	5637	5592018000	9
2016.10.05	15:00:00	103.056	103.154	102.852	103.060	7544	7508960000	9
2016.10.05	16:00:00	103.060	103.194	103.029	103.141	7305	7612762000	9
2016.10.05	17:00:00	103.203	103.594	103.184	103.544	11156	10022723000	9
2016.10.05	18:00:00	103.551	103.558	103.417	103.522	8585	9186095000	9
2016.10.05	19:00:00	103.522	103.569	103.502	103.508	5515	7744010000	9
2016.10.05	20:00:00	103.508	103.551	103.452	103.525	4831	5093463000	9
2016.10.05	21:00:00	103.526	103.640	103.526	103.638	4346	4547145000	9
2016.10.05	22:00:00	103.638	103.665	103.555	103.563	4970	4811269000	9
2016.10.05	23:00:00	103.563	103.583	103.485	103.488	1756	1250500000	9
2016.10.06	00:00:00	103.484	103.527	103.470	103.520	1397	717009000	0
2016.10.06	01:00:00	103.518	103.537	103.447	103.476	2684	2194994000	9
2016.10.06	02:00:00	103.476	103.511	103.374	103.445	3096	2656945000	9
2016.10.06	03:00:00	103.443	103.618	103.390	103.459	5892	4741967000	9
2016.10.06	04:00:00	103.459	103.557	103.356	103.381	4891	4467979000	9
2016.10.06	05:00:00	103.381	103.459	103.344	103.453	4130	3698794000	9
2016.10.06	06:00:00	103.453	103.467	103.401	103.452	3477	3409738000	9
2016.10.06	07:00:00	103.452	103.512	103.360	103.512	4086	4106000000	9
2016.10.06	08:00:00	103.511	103.568	103.464	103.515	5002	5041614000	9
2016.10.06	09:00:00	103.514	103.647	103.501	103.597	6467	6488483000	9
2016.10.06	10:00:00	103.597	103.735	103.568	103.685	7386	7885033000	9
2016.10.06	11:00:00	103.687	103.716	103.586	103.617	6096	5828709000	9
2016.10.06	12:00:00	103.617	103.683	103.547	103.563	5795	5681890000	9
2016.10.06	13:00:00	103.563	103.603	103.454	103.587	5860	6867926000	9
2016.10.06	14:00:00	103.588	103.761	103.585	103.648	7129	7820523000	9
2016.10.06	15:00:00	103.647	103.901	103.635	103.891	6434	6724553000	9
2016.10.06	16:00:00	103.891	103.990	103.855	103.971	8464	9520008000	9
2016.10.06	17:00:00	103.971	104.009	103.834	103.918	8686	8838970000	9
2016.10.06	18:00:00	103.918	104.157	103.904	104.020	9532	9282483000	9
2016.10.06	19:00:00	104.020	104.023	103.858	103.950	6181	6029196000	9
2016.10.06	20:00:00	103.949	104.050	103.909	104.031	4108	4336369000	9
2016.10.06	21:00:00	104.031	104.143	104.011	104.130	4631	4963440000	9
