symbol,date,hour,openbid,highbid,lowbid,closebid,openask,highask,lowask,closeask,totalticks
EUR/CAD,2017-12-18,21,1.51542,1.51649,1.51513,1.51526,1.51549,1.51658,1.5152,1.51577,4248
EUR/CAD,2017-12-18,22,1.51526,1.51648,1.51509,1.51552,1.51577,1.5169,1.51548,1.51586,3768
EUR/CAD,2017-12-18,23,1.51552,1.51623,1.51516,1.51611,1.51586,1.51639,1.51534,1.51623,2664
EUR/CAD,2017-12-19,0,1.51611,1.51636,1.51521,1.51604,1.51623,1.51645,1.51532,1.51612,4185
EUR/CAD,2017-12-19,1,1.51604,1.5166,1.51573,1.51656,1.51612,1.5167,1.51581,1.51666,2981
EUR/CAD,2017-12-19,2,1.51656,1.51694,1.51619,1.51654,1.51666,1.51705,1.51631,1.51667,2912
EUR/CAD,2017-12-19,3,1.51654,1.51722,1.51654,1.5169,1.51667,1.51733,1.51667,1.51703,1850
EUR/CAD,2017-12-19,4,1.5169,1.51697,1.51652,1.51678,1.51703,1.51707,1.51661,1.51687,1867
EUR/CAD,2017-12-19,5,1.51678,1.51713,1.51642,1.51665,1.51687,1.51721,1.51651,1.51675,2574
EUR/CAD,2017-12-19,6,1.51665,1.51716,1.51631,1.517,1.51675,1.51723,1.51639,1.51708,3231
EUR/CAD,2017-12-19,7,1.517,1.51851,1.51633,1.51831,1.51708,1.51856,1.51636,1.51838,9558
EUR/CAD,2017-12-19,8,1.51831,1.51965,1.5177,1.51782,1.51838,1.51972,1.51773,1.51793,8974
EUR/CAD,2017-12-19,9,1.51782,1.51838,1.51608,1.518,1.51793,1.51841,1.51612,1.51805,10714
EUR/CAD,2017-12-19,10,1.518,1.51894,1.51765,1.51805,1.51805,1.51895,1.51772,1.51811,8369
EUR/CAD,2017-12-19,11,1.51805,1.51948,1.51772,1.51849,1.51811,1.51954,1.51775,1.51856,7265
EUR/CAD,2017-12-19,12,1.51849,1.52119,1.51831,1.52095,1.51856,1.52125,1.51837,1.52101,9550
EUR/CAD,2017-12-19,13,1.52095,1.5233,1.51983,1.52303,1.52101,1.52334,1.51988,1.52306,15524
EUR/CAD,2017-12-19,14,1.52303,1.52526,1.52206,1.52285,1.52306,1.52532,1.52208,1.52289,18232
EUR/CAD,2017-12-19,15,1.52285,1.52629,1.52206,1.52287,1.52289,1.52634,1.52212,1.52291,20538
EUR/CAD,2017-12-19,16,1.52287,1.52623,1.5218,1.52501,1.52291,1.52627,1.52185,1.52509,18958
EUR/CAD,2017-12-19,17,1.52501,1.52712,1.5232,1.52417,1.52509,1.52716,1.5233,1.52424,14226
EUR/CAD,2017-12-19,18,1.52417,1.52673,1.52408,1.52605,1.52424,1.52678,1.52415,1.52614,13563
EUR/CAD,2017-12-19,19,1.52605,1.5261,1.52484,1.52509,1.52614,1.52616,1.52489,1.52516,7818
EUR/CAD,2017-12-19,20,1.52509,1.52601,1.52391,1.52394,1.52516,1.52608,1.52398,1.52398,7221
EUR/CAD,2017-12-19,21,1.52394,1.52495,1.52342,1.52433,1.52398,1.52534,1.52347,1.52508,4405
EUR/CAD,2017-12-19,22,1.52433,1.52511,1.52424,1.52483,1.52508,1.52546,1.52455,1.525,2593
EUR/CAD,2017-12-19,23,1.52483,1.52512,1.52436,1.5246,1.525,1.52522,1.52445,1.52467,2235
EUR/CAD,2017-12-20,0,1.5246,1.5246,1.52347,1.52424,1.52467,1.52467,1.52357,1.52432,3189
EUR/CAD,2017-12-20,1,1.52424,1.52425,1.52346,1.52355,1.52432,1.52433,1.52354,1.52362,3027
EUR/CAD,2017-12-20,2,1.52355,1.52423,1.52338,1.52404,1.52362,1.52431,1.52346,1.52412,2141
EUR/CAD,2017-12-20,3,1.52404,1.52504,1.52401,1.52493,1.52412,1.52513,1.5241,1.525,1635
EUR/CAD,2017-12-20,4,1.52493,1.52496,1.52428,1.52443,1.525,1.52503,1.52435,1.52452,1642
EUR/CAD,2017-12-20,5,1.52443,1.52461,1.52423,1.52461,1.52452,1.5247,1.52431,1.5247,2194
EUR/CAD,2017-12-20,6,1.52461,1.52464,1.52178,1.52188,1.5247,1.52472,1.52185,1.52198,4764
EUR/CAD,2017-12-20,7,1.52188,1.52294,1.52168,1.52285,1.52198,1.52299,1.52175,1.52286,6106
EUR/CAD,2017-12-20,8,1.52285,1.52505,1.52212,1.52405,1.52286,1.52509,1.52217,1.52409,11678
EUR/CAD,2017-12-20,9,1.52405,1.52527,1.52264,1.52316,1.52409,1.52532,1.52269,1.5232,8946
EUR/CAD,2017-12-20,10,1.52316,1.52487,1.52274,1.523,1.5232,1.52491,1.52278,1.52306,9721
EUR/CAD,2017-12-20,11,1.523,1.52431,1.52249,1.52297,1.52306,1.52437,1.52254,1.52306,7499
EUR/CAD,2017-12-20,12,1.52297,1.52361,1.52122,1.52144,1.52306,1.52364,1.52126,1.5215,8990
EUR/CAD,2017-12-20,13,1.52144,1.52224,1.51868,1.52091,1.5215,1.5223,1.51874,1.52099,16850
EUR/CAD,2017-12-20,14,1.52091,1.52471,1.5207,1.52464,1.52099,1.52479,1.52074,1.52463,17612
EUR/CAD,2017-12-20,15,1.52464,1.53019,1.52407,1.52728,1.52463,1.53021,1.5241,1.52732,25553
EUR/CAD,2017-12-20,16,1.52728,1.52755,1.52452,1.52633,1.52732,1.5276,1.52449,1.52637,16019
EUR/CAD,2017-12-20,17,1.52633,1.52657,1.5247,1.52509,1.52637,1.52663,1.52475,1.52513,10214
EUR/CAD,2017-12-20,18,1.52509,1.52638,1.52497,1.52547,1.52513,1.52645,1.52505,1.52554,7787
EUR/CAD,2017-12-20,19,1.52547,1.52565,1.52344,1.52374,1.52554,1.52572,1.52351,1.52379,7583
EUR/CAD,2017-12-20,20,1.52374,1.5244,1.52354,1.52355,1.52379,1.52448,1.52359,1.52362,7545
EUR/CAD,2017-12-20,21,1.52355,1.52387,1.52274,1.5233,1.52362,1.52416,1.52282,1.5241,4576
EUR/CAD,2017-12-20,22,1.5233,1.5238,1.52254,1.52342,1.5241,1.52411,1.52303,1.52361,4802
EUR/CAD,2017-12-20,23,1.52342,1.52398,1.52295,1.52342,1.52361,1.52414,1.52304,1.52354,4249
EUR/CAD,2017-12-21,0,1.52342,1.52357,1.52279,1.52298,1.52354,1.52366,1.52288,1.52307,4098
EUR/CAD,2017-12-21,1,1.52298,1.52368,1.52289,1.52313,1.52307,1.52375,1.52298,1.52322,3205
EUR/CAD,2017-12-21,2,1.52313,1.5235,1.52307,1.5234,1.52322,1.52361,1.52316,1.52349,2144
EUR/CAD,2017-12-21,3,1.5234,1.52351,1.52179,1.5218,1.52349,1.5236,1.52186,1.52188,3259
EUR/CAD,2017-12-21,4,1.5218,1.52221,1.52156,1.52196,1.52188,1.5223,1.52164,1.52207,2315
EUR/CAD,2017-12-21,5,1.52196,1.52216,1.52162,1.52214,1.52207,1.52229,1.5217,1.52229,2414
EUR/CAD,2017-12-21,6,1.52214,1.52283,1.52192,1.52238,1.52229,1.5229,1.52201,1.52246,3072
EUR/CAD,2017-12-21,7,1.52238,1.52377,1.52156,1.52343,1.52246,1.52383,1.52165,1.5235,8528
EUR/CAD,2017-12-21,8,1.52343,1.52406,1.5225,1.52371,1.5235,1.52413,1.52256,1.52375,11068
EUR/CAD,2017-12-21,9,1.52371,1.52526,1.52362,1.52474,1.52375,1.52532,1.52367,1.52482,10189
EUR/CAD,2017-12-21,10,1.52474,1.52547,1.52295,1.52322,1.52482,1.52555,1.52305,1.5233,8421
EUR/CAD,2017-12-21,11,1.52322,1.52432,1.52228,1.52236,1.5233,1.52441,1.52235,1.52244,7786
EUR/CAD,2017-12-21,12,1.52236,1.52328,1.5196,1.52036,1.52244,1.52334,1.51965,1.52043,10814
EUR/CAD,2017-12-21,13,1.52036,1.52056,1.50953,1.51245,1.52043,1.52065,1.50956,1.51248,21069
EUR/CAD,2017-12-21,14,1.51245,1.51414,1.51128,1.51188,1.51248,1.5142,1.51135,1.51194,19602
EUR/CAD,2017-12-21,15,1.51188,1.51356,1.50912,1.5096,1.51194,1.51361,1.50918,1.50963,18844
EUR/CAD,2017-12-21,16,1.5096,1.51172,1.50926,1.50965,1.50963,1.51179,1.50929,1.50968,18401
EUR/CAD,2017-12-21,17,1.50965,1.51033,1.50712,1.50773,1.50968,1.51037,1.50715,1.50781,8899
EUR/CAD,2017-12-21,18,1.50773,1.51024,1.50716,1.50987,1.50781,1.51031,1.50725,1.50994,9029
EUR/CAD,2017-12-21,19,1.50987,1.5116,1.50927,1.51146,1.50994,1.51166,1.50931,1.51155,7862
EUR/CAD,2017-12-21,20,1.51146,1.51366,1.51082,1.51306,1.51155,1.51369,1.51089,1.51316,7667
EUR/CAD,2017-12-21,21,1.51306,1.51384,1.51212,1.51228,1.51316,1.51393,1.5125,1.51314,5066
EUR/CAD,2017-12-21,22,1.51228,1.51281,1.51128,1.51151,1.51314,1.51359,1.5114,1.51163,2815
EUR/CAD,2017-12-21,23,1.51151,1.51194,1.50975,1.50975,1.51163,1.51207,1.50988,1.50988,3603
EUR/CAD,2017-12-22,0,1.50975,1.51015,1.50563,1.50925,1.50988,1.51022,1.50577,1.50937,9518
EUR/CAD,2017-12-22,1,1.50925,1.5095,1.50838,1.50917,1.50937,1.50962,1.50849,1.50928,5124
EUR/CAD,2017-12-22,2,1.50917,1.51062,1.50894,1.51042,1.50928,1.51073,1.50902,1.51053,3404
EUR/CAD,2017-12-22,3,1.51042,1.51042,1.5096,1.50967,1.51053,1.51053,1.5097,1.50979,2205
EUR/CAD,2017-12-22,4,1.50967,1.51028,1.50957,1.50966,1.50979,1.5104,1.50968,1.50977,1771
EUR/CAD,2017-12-22,5,1.50966,1.51002,1.5096,1.50962,1.50977,1.51015,1.50969,1.50976,1391
EUR/CAD,2017-12-22,6,1.50962,1.51104,1.50948,1.51063,1.50976,1.51113,1.5096,1.51074,3921
EUR/CAD,2017-12-22,7,1.51063,1.51112,1.51003,1.51011,1.51074,1.51122,1.51009,1.51017,5867
EUR/CAD,2017-12-22,8,1.51011,1.51011,1.50732,1.50751,1.51017,1.51017,1.50738,1.50757,11315
EUR/CAD,2017-12-22,9,1.50751,1.50875,1.50666,1.50696,1.50757,1.50883,1.50672,1.50705,8561
EUR/CAD,2017-12-22,10,1.50696,1.5082,1.50621,1.50702,1.50705,1.50827,1.50629,1.50709,7588
EUR/CAD,2017-12-22,11,1.50702,1.50842,1.50496,1.5078,1.50709,1.50847,1.50502,1.50788,11221
EUR/CAD,2017-12-22,12,1.5078,1.50808,1.50571,1.50595,1.50788,1.50816,1.50579,1.50605,8987
EUR/CAD,2017-12-22,13,1.50595,1.51693,1.50472,1.51387,1.50605,1.51704,1.50481,1.51395,19319
EUR/CAD,2017-12-22,14,1.51387,1.51517,1.5129,1.5135,1.51395,1.51523,1.51296,1.51361,15151
EUR/CAD,2017-12-22,15,1.5135,1.51396,1.50893,1.50945,1.51361,1.51402,1.50899,1.50952,18559
EUR/CAD,2017-12-22,16,1.50945,1.51029,1.50775,1.50915,1.50952,1.51037,1.50776,1.50917,13834
EUR/CAD,2017-12-22,17,1.50915,1.51105,1.50872,1.50914,1.50917,1.51113,1.50876,1.50924,10613
EUR/CAD,2017-12-22,18,1.50914,1.51011,1.50859,1.50863,1.50924,1.51017,1.50866,1.50867,7659
EUR/CAD,2017-12-22,19,1.50863,1.50915,1.50729,1.509,1.50867,1.50925,1.50737,1.5091,7722
EUR/CAD,2017-12-22,20,1.509,1.51018,1.50794,1.50881,1.5091,1.51027,1.50812,1.50892,7749
EUR/CAD,2017-12-22,21,1.50881,1.50951,1.50829,1.50854,1.50892,1.51059,1.5085,1.51025,5085
EUR/CAD,2017-12-26,4,1.50854,1.50988,1.50854,1.50924,1.51025,1.51025,1.50916,1.50937,1114
EUR/CAD,2017-12-26,5,1.50924,1.50979,1.50906,1.50928,1.50937,1.5099,1.50927,1.50949,1349
EUR/CAD,2017-12-26,6,1.50928,1.50935,1.509,1.50908,1.50949,1.50956,1.50914,1.50923,1470
EUR/CAD,2017-12-26,7,1.50908,1.51037,1.50901,1.50922,1.50923,1.51053,1.50914,1.50933,1869
EUR/CAD,2017-12-26,8,1.50922,1.50964,1.50892,1.50903,1.50933,1.50972,1.50896,1.50914,1682
EUR/CAD,2017-12-26,9,1.50903,1.50961,1.50809,1.50847,1.50914,1.50973,1.50823,1.50862,2999
EUR/CAD,2017-12-26,10,1.50847,1.50861,1.5078,1.50811,1.50862,1.50873,1.50794,1.50824,2355
EUR/CAD,2017-12-26,11,1.50811,1.50817,1.50709,1.50767,1.50824,1.50828,1.50715,1.50774,1992
EUR/CAD,2017-12-26,12,1.50767,1.50849,1.50716,1.5072,1.50774,1.50858,1.50721,1.5073,4574
EUR/CAD,2017-12-26,13,1.5072,1.50841,1.5072,1.50789,1.5073,1.5085,1.5073,1.508,3847
EUR/CAD,2017-12-26,14,1.50789,1.50917,1.50727,1.50869,1.508,1.50931,1.50737,1.5088,9806
EUR/CAD,2017-12-26,15,1.50869,1.50898,1.50616,1.50727,1.5088,1.50912,1.50629,1.50736,8876
EUR/CAD,2017-12-26,16,1.50727,1.50756,1.5053,1.50552,1.50736,1.50766,1.5054,1.50565,6743
EUR/CAD,2017-12-26,17,1.50552,1.50709,1.50514,1.50691,1.50565,1.50722,1.50527,1.50701,4930
EUR/CAD,2017-12-26,18,1.50691,1.50708,1.50619,1.50635,1.50701,1.50717,1.50631,1.50649,4029
EUR/CAD,2017-12-26,19,1.50635,1.50643,1.50521,1.50541,1.50649,1.50649,1.50533,1.50553,3832
EUR/CAD,2017-12-26,20,1.50541,1.50599,1.50501,1.5055,1.50553,1.50608,1.50515,1.50559,4361
EUR/CAD,2017-12-26,21,1.5055,1.50556,1.50386,1.50386,1.50559,1.50563,1.50449,1.50489,3919
EUR/CAD,2017-12-26,22,1.50386,1.50511,1.50346,1.5047,1.50489,1.50562,1.50414,1.50491,1536
EUR/CAD,2017-12-26,23,1.5047,1.50489,1.50406,1.50447,1.50491,1.50505,1.50419,1.50454,2551
EUR/CAD,2017-12-27,0,1.50447,1.50566,1.50401,1.50535,1.50454,1.50576,1.50407,1.50541,3357
EUR/CAD,2017-12-27,1,1.50535,1.50573,1.50524,1.50561,1.50541,1.50583,1.50529,1.50569,2075
EUR/CAD,2017-12-27,2,1.50561,1.50565,1.50464,1.50503,1.50569,1.50574,1.50473,1.50512,1723
EUR/CAD,2017-12-27,3,1.50503,1.50544,1.5049,1.50504,1.50512,1.50552,1.50498,1.50513,1501
EUR/CAD,2017-12-27,4,1.50504,1.50626,1.5047,1.50556,1.50513,1.50635,1.50478,1.50563,2350
EUR/CAD,2017-12-27,5,1.50556,1.5064,1.50549,1.50569,1.50563,1.50642,1.50556,1.50579,2206
EUR/CAD,2017-12-27,6,1.50569,1.5069,1.50545,1.50609,1.50579,1.507,1.50553,1.50622,3220
EUR/CAD,2017-12-27,7,1.50609,1.50662,1.50341,1.50373,1.50622,1.50663,1.50345,1.5038,7237
EUR/CAD,2017-12-27,8,1.50373,1.50396,1.50195,1.50251,1.5038,1.50404,1.50203,1.50258,11112
EUR/CAD,2017-12-27,9,1.50251,1.50517,1.50246,1.5042,1.50258,1.50521,1.50255,1.50425,9921
EUR/CAD,2017-12-27,10,1.5042,1.50459,1.50332,1.50459,1.50425,1.50466,1.50341,1.50465,7409
EUR/CAD,2017-12-27,11,1.50459,1.50475,1.50258,1.50296,1.50465,1.50476,1.50264,1.50302,8958
EUR/CAD,2017-12-27,12,1.50296,1.50372,1.50198,1.50292,1.50302,1.50372,1.50203,1.50299,10397
EUR/CAD,2017-12-27,13,1.50292,1.50368,1.50213,1.50336,1.50299,1.50376,1.50222,1.50345,10397
EUR/CAD,2017-12-27,14,1.50336,1.50558,1.50327,1.50492,1.50345,1.50565,1.50335,1.50507,10662
EUR/CAD,2017-12-27,15,1.50492,1.50741,1.50272,1.50618,1.50507,1.50745,1.50279,1.50618,14425
EUR/CAD,2017-12-27,16,1.50618,1.50624,1.50402,1.50499,1.50618,1.50631,1.50408,1.50508,13003
EUR/CAD,2017-12-27,17,1.50499,1.5053,1.50328,1.50439,1.50508,1.50542,1.50336,1.50445,6913
EUR/CAD,2017-12-27,18,1.50439,1.50462,1.50346,1.50375,1.50445,1.50469,1.50353,1.50381,6426
EUR/CAD,2017-12-27,19,1.50375,1.50545,1.50311,1.50358,1.50381,1.50552,1.50316,1.50364,9261
EUR/CAD,2017-12-27,20,1.50358,1.5046,1.50327,1.50356,1.50364,1.5047,1.50335,1.50368,5243
EUR/CAD,2017-12-27,21,1.50356,1.50497,1.50354,1.50396,1.50368,1.50513,1.50365,1.50485,4469
EUR/CAD,2017-12-27,22,1.50396,1.506,1.50347,1.50562,1.50485,1.50666,1.50431,1.50634,4563
EUR/CAD,2017-12-27,23,1.50562,1.5061,1.50448,1.50484,1.50634,1.50635,1.5047,1.50507,8317
EUR/CAD,2017-12-28,0,1.50484,1.50498,1.50302,1.50373,1.50507,1.50518,1.50321,1.50394,4388
EUR/CAD,2017-12-28,1,1.50373,1.50389,1.50329,1.50382,1.50394,1.504,1.5035,1.50399,2301
EUR/CAD,2017-12-28,2,1.50382,1.50436,1.50343,1.5042,1.50399,1.50451,1.50358,1.50436,3047
EUR/CAD,2017-12-28,3,1.5042,1.5044,1.50409,1.50437,1.50436,1.50458,1.50426,1.50453,1710
EUR/CAD,2017-12-28,4,1.50437,1.50469,1.5039,1.50404,1.50453,1.50484,1.50407,1.50417,3335
EUR/CAD,2017-12-28,5,1.50404,1.50501,1.50385,1.50427,1.50417,1.50514,1.50401,1.50444,5007
EUR/CAD,2017-12-28,6,1.50427,1.50456,1.5036,1.50414,1.50444,1.50475,1.50378,1.50427,3024
EUR/CAD,2017-12-28,7,1.50414,1.50538,1.50323,1.50519,1.50427,1.50552,1.50337,1.50531,7788
EUR/CAD,2017-12-28,8,1.50519,1.50618,1.50448,1.50504,1.50531,1.50636,1.50455,1.50509,10391
EUR/CAD,2017-12-28,9,1.50504,1.50577,1.50361,1.5051,1.50509,1.50584,1.50371,1.50519,8259
EUR/CAD,2017-12-28,10,1.5051,1.50568,1.50349,1.50473,1.50519,1.50575,1.50357,1.50478,8491
EUR/CAD,2017-12-28,11,1.50473,1.50576,1.50361,1.5054,1.50478,1.50587,1.50374,1.50557,5986
EUR/CAD,2017-12-28,12,1.5054,1.5065,1.50496,1.50602,1.50557,1.50661,1.50512,1.50616,7907
EUR/CAD,2017-12-28,13,1.50602,1.50623,1.50158,1.50332,1.50616,1.50637,1.50171,1.50344,19589
EUR/CAD,2017-12-28,14,1.50332,1.50531,1.50331,1.50486,1.50344,1.50542,1.5034,1.505,15323
EUR/CAD,2017-12-28,15,1.50486,1.50542,1.50244,1.50262,1.505,1.50556,1.50256,1.50277,16070
EUR/CAD,2017-12-28,16,1.50262,1.50412,1.50224,1.50378,1.50277,1.50427,1.50238,1.5039,9563
EUR/CAD,2017-12-28,17,1.50378,1.5046,1.50338,1.50448,1.5039,1.5047,1.50348,1.5046,9843
EUR/CAD,2017-12-28,18,1.50448,1.50502,1.50353,1.50397,1.5046,1.50514,1.50368,1.50412,14127
EUR/CAD,2017-12-28,19,1.50397,1.50407,1.50163,1.50189,1.50412,1.50422,1.50177,1.50203,5545
EUR/CAD,2017-12-28,20,1.50189,1.50205,1.50013,1.50041,1.50203,1.5022,1.50023,1.50053,7229
EUR/CAD,2017-12-28,21,1.50041,1.5014,1.50012,1.5002,1.50053,1.50154,1.50025,1.50118,3413
EUR/CAD,2017-12-28,22,1.5002,1.50142,1.50018,1.50047,1.50118,1.50212,1.50038,1.50067,2856
EUR/CAD,2017-12-28,23,1.50047,1.50078,1.49982,1.50019,1.50067,1.50093,1.49993,1.50043,3164
EUR/CAD,2017-12-29,0,1.50019,1.5006,1.49976,1.50036,1.50043,1.50071,1.49989,1.50049,2193
EUR/CAD,2017-12-29,1,1.50036,1.50104,1.50006,1.5006,1.50049,1.50111,1.50019,1.50073,4132
EUR/CAD,2017-12-29,2,1.5006,1.50127,1.50033,1.50082,1.50073,1.50141,1.50046,1.50096,2195
EUR/CAD,2017-12-29,3,1.50082,1.50103,1.50034,1.5004,1.50096,1.50117,1.50047,1.50053,2082
EUR/CAD,2017-12-29,4,1.5004,1.50058,1.50019,1.50033,1.50053,1.5007,1.50032,1.50046,1769
EUR/CAD,2017-12-29,5,1.50033,1.50083,1.49976,1.50013,1.50046,1.50093,1.49987,1.50024,2146
EUR/CAD,2017-12-29,6,1.50013,1.50152,1.50008,1.50137,1.50024,1.50162,1.50018,1.50148,3068
EUR/CAD,2017-12-29,7,1.50137,1.50171,1.49946,1.50058,1.50148,1.50179,1.4995,1.50065,9579
EUR/CAD,2017-12-29,8,1.50058,1.50129,1.50001,1.50025,1.50065,1.50137,1.50005,1.50037,12078
EUR/CAD,2017-12-29,9,1.50025,1.5034,1.5002,1.50243,1.50037,1.50348,1.50028,1.50248,11015
EUR/CAD,2017-12-29,10,1.50243,1.50259,1.50074,1.50158,1.50248,1.50266,1.50081,1.50166,8646
EUR/CAD,2017-12-29,11,1.50158,1.50327,1.50101,1.50248,1.50166,1.50331,1.50109,1.50256,8555
EUR/CAD,2017-12-29,12,1.50248,1.50503,1.50129,1.50486,1.50256,1.50509,1.50133,1.50494,9676
EUR/CAD,2017-12-29,13,1.50486,1.50487,1.50322,1.50464,1.50494,1.50495,1.5033,1.5047,10450
EUR/CAD,2017-12-29,14,1.50464,1.50704,1.50329,1.5061,1.5047,1.50712,1.50335,1.50618,12053
EUR/CAD,2017-12-29,15,1.5061,1.5073,1.50332,1.50465,1.50618,1.50734,1.50342,1.50471,16489
EUR/CAD,2017-12-29,16,1.50465,1.5071,1.50443,1.50484,1.50471,1.50718,1.50449,1.50489,17306
EUR/CAD,2017-12-29,17,1.50484,1.50625,1.50444,1.50584,1.50489,1.50633,1.50452,1.50592,9743
EUR/CAD,2017-12-29,18,1.50584,1.50736,1.50543,1.50634,1.50592,1.50745,1.50552,1.50644,5705
EUR/CAD,2017-12-29,19,1.50634,1.50635,1.50422,1.50584,1.50644,1.50644,1.50433,1.50594,5175
EUR/CAD,2017-12-29,20,1.50584,1.50844,1.50554,1.50836,1.50594,1.50865,1.50565,1.50858,5809
EUR/CAD,2017-12-29,21,1.50836,1.51005,1.50739,1.50925,1.50858,1.511,1.50813,1.5109,3081
EUR/USD,2017-07-02,19,1.14173,1.14225,1.14134,1.14155,1.14243,1.14268,1.1417,1.14249,227
EUR/USD,2017-07-02,20,1.14155,1.14203,1.14137,1.14175,1.14249,1.14249,1.14169,1.14214,249
EUR/USD,2017-07-02,21,1.14175,1.14207,1.14158,1.14206,1.14214,1.1425,1.14175,1.14227,1617
EUR/USD,2017-07-02,22,1.14206,1.14267,1.14189,1.1425,1.14227,1.14285,1.14211,1.14255,2924
EUR/USD,2017-07-02,23,1.1425,1.14258,1.1421,1.14232,1.14255,1.1426,1.14212,1.14234,1927
EUR/USD,2017-07-03,0,1.14232,1.14249,1.14159,1.14173,1.14234,1.14252,1.1416,1.14173,4102
EUR/USD,2017-07-03,1,1.14173,1.14203,1.14145,1.14163,1.14173,1.14205,1.14148,1.14165,4470
EUR/USD,2017-07-03,2,1.14163,1.14198,1.14123,1.14137,1.14165,1.142,1.14124,1.1414,4417
EUR/USD,2017-07-03,3,1.14137,1.14168,1.1404,1.14043,1.1414,1.1417,1.14041,1.14044,4956
EUR/USD,2017-07-03,4,1.14043,1.14157,1.14037,1.1413,1.14044,1.14159,1.14039,1.14132,3465
EUR/USD,2017-07-03,5,1.1413,1.14151,1.14076,1.14077,1.14132,1.14153,1.14079,1.1408,4357
EUR/USD,2017-07-03,6,1.14077,1.14142,1.14036,1.14116,1.1408,1.14143,1.14036,1.14118,14011
EUR/USD,2017-07-03,7,1.14116,1.14116,1.13923,1.13947,1.14118,1.14119,1.13924,1.13949,21543
EUR/USD,2017-07-03,8,1.13947,1.13949,1.1377,1.13789,1.13949,1.13951,1.13771,1.13792,18930
EUR/USD,2017-07-03,9,1.13789,1.13858,1.13728,1.13731,1.13792,1.13859,1.1373,1.13733,13477
EUR/USD,2017-07-03,10,1.13731,1.13793,1.13708,1.13748,1.13733,1.13794,1.13709,1.13749,12486
EUR/USD,2017-07-03,11,1.13748,1.13774,1.13614,1.13645,1.13749,1.13775,1.13617,1.13646,14969
EUR/USD,2017-07-03,12,1.13645,1.13756,1.13619,1.13678,1.13646,1.13758,1.13619,1.1368,15944
EUR/USD,2017-07-03,13,1.13678,1.13729,1.13579,1.13717,1.1368,1.13731,1.1358,1.13721,19985
EUR/USD,2017-07-03,14,1.13717,1.13738,1.13585,1.1368,1.13721,1.13739,1.13598,1.1368,26474
EUR/USD,2017-07-03,15,1.1368,1.13698,1.13561,1.13667,1.1368,1.137,1.13563,1.13669,17426
EUR/USD,2017-07-03,16,1.13667,1.1372,1.1355,1.13573,1.13669,1.13723,1.13551,1.13575,10982
EUR/USD,2017-07-03,17,1.13573,1.13686,1.13564,1.13612,1.13575,1.13688,1.13567,1.13612,4625
EUR/USD,2017-07-03,18,1.13612,1.13613,1.13566,1.13584,1.13612,1.13613,1.13567,1.13586,2047
EUR/USD,2017-07-03,19,1.13584,1.1363,1.13577,1.13627,1.13586,1.13632,1.13579,1.1363,2128
EUR/USD,2017-07-03,20,1.13627,1.13669,1.13622,1.1363,1.1363,1.13671,1.13625,1.13646,3773
EUR/USD,2017-07-03,21,1.1363,1.13655,1.13554,1.13636,1.13646,1.13692,1.13592,1.13646,10250
EUR/USD,2017-07-03,22,1.13636,1.13707,1.13611,1.13669,1.13646,1.13713,1.13638,1.13675,2376
EUR/USD,2017-07-03,23,1.13669,1.13735,1.13668,1.13722,1.13675,1.13737,1.13672,1.13725,1712
EUR/USD,2017-07-04,0,1.13722,1.13769,1.13709,1.13737,1.13725,1.13772,1.13709,1.13739,4935
EUR/USD,2017-07-04,1,1.13737,1.13741,1.13672,1.13691,1.13739,1.13744,1.13675,1.13691,5490
EUR/USD,2017-07-04,2,1.13691,1.13701,1.13638,1.1366,1.13691,1.13702,1.13638,1.13662,3983
EUR/USD,2017-07-04,3,1.1366,1.13737,1.13654,1.13725,1.13662,1.13739,1.13656,1.13727,3166
EUR/USD,2017-07-04,4,1.13725,1.13741,1.13685,1.13719,1.13727,1.13743,1.13688,1.13722,5212
EUR/USD,2017-07-04,5,1.13719,1.13726,1.13362,1.13482,1.13722,1.13728,1.13362,1.13485,11961
EUR/USD,2017-07-04,6,1.13482,1.13727,1.13434,1.13724,1.13485,1.13729,1.13436,1.13727,16944
EUR/USD,2017-07-04,7,1.13724,1.13745,1.13562,1.13616,1.13727,1.13746,1.13565,1.13618,18879
EUR/USD,2017-07-04,8,1.13616,1.13638,1.13471,1.13537,1.13618,1.13638,1.13472,1.1354,14111
EUR/USD,2017-07-04,9,1.13537,1.13544,1.13422,1.13497,1.1354,1.13544,1.13424,1.13498,11651
EUR/USD,2017-07-04,10,1.13497,1.13529,1.13466,1.13516,1.13498,1.1353,1.13467,1.13519,8209
EUR/USD,2017-07-04,11,1.13516,1.13517,1.13416,1.13504,1.13519,1.13519,1.13419,1.13506,7667
EUR/USD,2017-07-04,12,1.13504,1.13554,1.13399,1.13427,1.13506,1.13556,1.13401,1.13429,12912
EUR/USD,2017-07-04,13,1.13427,1.1348,1.13379,1.13446,1.13429,1.13482,1.13382,1.13448,11890
EUR/USD,2017-07-04,14,1.13446,1.1354,1.13415,1.13517,1.13448,1.1354,1.13416,1.13519,12157
EUR/USD,2017-07-04,15,1.13517,1.13527,1.13453,1.13475,1.13519,1.1353,1.13455,1.13477,8687
EUR/USD,2017-07-04,16,1.13475,1.13515,1.13431,1.13504,1.13477,1.13524,1.13433,1.13513,4090
